a,b
320,25.2982999
321,31.47913398
322,35.97278417
323,42.4262459
324,50.00013196
325,57.22093191
326,61.74685107
327,54.65721653
328,36.29614904
329,18.56364282
330,4.627392294
331,3.050246561
332,18.11765817
333,41.24531772
334,61.95787341
335,76.73121045
336,75.9515431
337,61.48044758
338,48.29149259
339,39.36291734
340,42.36183808
341,60.1694508
342,74.23257017
343,69.28524242
344,51.40198829
345,31.83022118
346,14.06460449
347,12.21067444
348,25.49218721
349,35.12167819
350,36.89373895
351,34.99888395
352,31.59627651
353,27.33654994
354,22.95635317
355,20.21624568
356,23.33762552
357,29.56664419
358,24.05647261
359,6.439345816
360,-0.681192617
361,8.495509495
362,16.09237623
363,10.83448848
364,-0.402559454
365,-8.246501517
366,-12.82755604
367,-12.9252821
368,-7.763984037
369,7.204127745
370,31.95508869
371,43.65731938
372,34.59737498
373,19.51069809
374,8.553640335
375,5.038863549
376,14.34229907
377,31.42896439
378,42.9131653
379,46.730395
380,35.61919437
381,9.905401561
382,-6.084372725
383,-4.598575702
384,12.26602149
385,43.45051286
386,69.83640461
387,64.41470729
388,36.4861356
389,12.23452594
390,-5.85560719
391,-13.03701878
392,-9.795720899
393,-3.395247421
394,4.266073428
395,2.403698956
396,-16.05810137
397,-33.51838316
398,-28.22669926
399,-6.992630572
400,15.03313151
401,37.83887698
402,53.11443416
403,60.59796534
404,65.68106154
405,69.98548318
406,88.80065082
407,119.0445622
408,149.0465992
409,168.1829088
410,180.8267378
411,194.7814888
412,211.6367063
413,236.1389372
414,267.8577205
415,301.6079402
416,335.3620562
417,352.2194213
418,346.6862734
419,337.1343401
420,334.986338
421,337.247594
422,340.3179147
423,341.6884195
424,335.8025403
425,322.8342244
426,304.3055106
427,281.8785842
428,267.4754608
429,263.0310824
430,255.8486193
431,240.9372894
432,215.9202426
433,179.1273346
434,142.5623706
435,122.178582
436,113.3238264
437,104.7649606
438,94.53683299
439,76.3722275
440,50.97352647
441,29.72528458
442,17.95860245
443,11.55412522
444,8.698651627
445,6.066023839
446,1.330876847
447,-0.429911213
448,7.531066722
449,25.02982768
450,49.12110852
451,74.1565267
452,79.17641492
453,64.81140439
454,49.12369844
455,35.91156549
456,30.8002263
457,35.46762371
458,40.4669142
459,40.49717565
460,31.18042972
461,8.208668728
462,-15.52289075
463,-19.33167042
464,-9.461653171
465,-2.948985443
466,-0.101646988
467,0.211449094
468,-1.960362092
469,-7.709869045
470,-17.07952706
471,-15.2427615
472,4.083415687
473,18.8817104
474,13.52491245
475,2.065524545
476,0.628086419
477,3.75101183
478,0.737054816
479,-2.908448158
480,10.19517093
481,34.48214894
482,33.01756362
483,4.776512195
484,-10.53014697
485,-4.782341547
486,11.12987698
487,33.03815082
488,52.84033866
489,65.38530346
490,65.38864268
491,47.25029629
492,20.64037761
493,2.340608827
494,-5.052352933
495,3.369583399
496,21.92829859
497,20.44807091
498,-0.662442127
499,-13.08752555
500,-12.88325022
501,-6.818417874
502,3.273278265
503,8.662802275
504,5.105186395
505,4.74534655
506,17.26884828
507,41.49474256
508,76.75052521
509,116.4447684
510,155.7954939
511,188.108525
512,193.6704775
513,181.1084013
514,196.6257879
515,241.3501852
516,279.9511304
517,305.2559608
518,318.72662
519,320.7748224
520,309.776221
521,285.0307032
522,257.5870853
523,235.3796705
524,216.4922628
525,198.7750923
526,180.9735969
527,160.9493772
528,144.6832077
529,147.3571523
530,161.8367694
531,158.7799361
532,137.9645759
533,113.7955543
534,89.1362391
535,69.48986902
536,56.06638156
537,52.75387584
538,53.11970588
539,49.03117467
540,36.39996139
541,21.7204258
542,11.96907102
543,13.79227435
544,35.81910486
545,63.88722029
546,77.22329888
547,76.82575225
548,65.68239812
549,49.40681499
550,46.06316869
551,54.63137022
552,63.6075726
553,70.31131404
554,66.31692351
555,50.83838775
556,33.18686961
557,16.26921468
558,6.538230716
559,6.909457362
560,6.80748712
561,-0.128661787
562,-6.703563199
563,-8.156703039
564,-4.939300748
565,2.94441581
566,11.74506717
567,15.01272999
568,12.17780071
569,2.192592654
570,-9.784171528
571,-10.02063315
572,0.35960281
573,14.69024874
574,29.74934882
575,32.60963117
576,22.57606241
577,8.897396569
578,-5.597805429
579,-11.11691088
580,-5.929775597
581,-1.542901869
582,-1.990797141
583,-4.644989507
584,-8.346958334
585,-4.874924669
586,11.84219287
587,31.67637155
588,45.09901824
589,46.29855619
590,28.17405076
591,5.257326185
592,1.130325123
593,11.97307483
594,28.66996612
595,44.85363128
596,43.90300162
597,28.68645966
598,12.70580809
599,-0.78216865
600,-2.305320824
601,6.46793473
602,9.295760386
603,3.65836924
604,-8.268316689
605,-25.37851582
606,-32.63220799
607,-26.31677756
608,-11.26053193
609,11.42647355
610,24.22400868
611,18.85705138
612,5.765485471
613,-9.046602131
614,-18.06835511
615,-16.18086592
616,-7.558093276
617,4.701167436
618,13.86748648
619,10.21141147
620,7.408419553
621,23.65283497
622,47.58182764
623,59.7734934
624,60.84651479
625,53.03705942
626,41.08307394
627,41.60757241
628,60.46945424
629,116.1964582
630,191.2394427
631,234.8603483
632,246.1567211
633,246.0954662
634,242.1939993
635,262.6602954
636,308.1497217
637,349.1325515
638,378.4711612
639,385.3334358
640,368.8387017
641,349.9176637
642,335.2300078
643,333.8019941
644,347.5618859
645,351.4497243
646,335.7859774
647,313.8884138
648,292.121783
649,274.3150714
650,262.466648
651,247.3338152
652,223.0358258
653,197.8415015
654,177.9207074
655,161.2717052
656,146.1514274
657,127.5967503
658,100.5506826
659,64.4632711
660,18.68307946
661,-16.00024602
662,-17.34822543
663,1.427544536
664,21.69468014
665,38.01250208
666,41.48504866
667,31.46828106
668,7.017385893
669,-16.52516143
670,-9.06558245
671,17.35447536
672,29.16584499
673,25.65517502
674,9.245497019
675,-12.83962966
676,-20.43383149
677,-14.79315703
678,-1.861510166
679,16.24852356
680,29.08544876
681,35.81008986
682,37.01149548
683,35.63060161
684,44.35776079
685,59.53804066
686,56.37348079
687,35.14437748
688,14.37243227
689,-1.711004319
690,-4.438063448
691,4.879480259
692,11.69525616
693,13.10721431
694,6.875454401
695,-5.450998198
696,-10.34697895
697,-6.015126291
698,4.253162843
699,19.07472832
700,24.56395762
701,18.73335018
702,10.42599927
703,3.571237534
704,5.103738376
705,16.44380787
706,32.73510157
707,54.05785746
708,76.99785738
709,101.6163861
710,128.9669735
711,159.3462692
712,192.8323818
713,228.4214377
714,253.9210942
715,267.1189556
716,284.3243703
717,309.8594737
718,337.2328522
719,363.8423781
720,381.410123
721,387.8482292
722,388.9008038
723,387.0876936
724,392.2519602
725,406.0862473
726,410.8043296
727,400.4821054
728,369.6868126
729,319.2762313
730,281.9518164
731,266.1303089
732,251.5633898
733,231.3724658
734,196.2986267
735,145.1739126
736,97.07210043
737,58.11560941
738,34.66505346
739,30.69353794
740,31.17740406
741,28.47493495
742,17.13183059
743,-0.249200991
744,-1.747421828
745,15.13391348
746,17.53747509
747,-0.195252248
748,-15.30218061
749,-23.60663209
750,-23.44297834
751,-13.97020148
752,7.796564624
753,39.92507644
754,54.80158213
755,49.76402386
756,44.41748079
757,42.60321141
758,45.30721662
759,50.17805124
760,42.52139955
761,22.56037054
762,4.241728465
763,-7.913989224
764,-5.131378808
765,11.44554275
766,29.76368408
767,44.81806048
768,42.23365616
769,25.12737312
770,11.2215909
771,2.855673326
772,2.480627936
773,7.076645165
774,6.499902829
775,1.568582776
776,-3.219815397
777,-5.290290859
778,2.281183334
779,15.46222449
780,22.19669175
781,20.98855878
782,9.723472998
783,-2.103817828
784,2.827110697
785,17.91105923
786,30.71173831
787,36.22323827
788,27.52400396
789,11.2413575
790,-4.273643974
791,-9.284927139
792,6.656630718
793,27.42720534
794,35.96932428
795,37.83214341
796,37.49120719
797,43.16100445
798,60.17222857
799,72.40404484
800,70.52805815
801,59.10087882
802,40.72585813
803,23.03568226
804,9.91112995
805,12.76151605
806,33.74758417
807,45.17589439
808,39.95004036
809,30.45055857
810,21.63420623
811,27.27393818
812,46.13634286
813,50.02019327
814,37.63865497
815,29.65404121
816,26.81140819
817,18.96754492
818,9.704893849
819,17.21908234
820,30.74896424
821,16.5272531
822,-10.95035777
823,-11.71303433
824,8.457448218
825,35.44797562
826,56.97021106
827,53.52878754
828,34.57386506
829,13.02522726
830,-1.868440944
831,-0.637826118
832,11.29261758
833,29.1841626
834,32.38685635
835,8.249772468
836,-7.227944403
837,3.186074123
838,20.42543014
839,35.16800165
840,38.60433502
841,28.46840018
842,11.57612034
843,-6.879158473
844,-2.247640566
845,24.77965573
846,39.16743
847,37.8815383
848,31.22154908
849,24.31110726
850,32.61514769
851,49.83202302
852,63.45174821
853,70.90314901
854,68.32967547
855,62.57727516
856,64.21597517
857,74.72440312
858,95.63064135
859,105.0324695
860,84.85575778
861,68.06851752
862,74.97386241
863,88.63559216
864,100.8198107
865,109.2109342
866,111.9827011
867,98.49770259
868,70.60943709
869,62.88041398
870,77.25610109
871,88.0824219
872,91.12806762
873,84.21208147
874,68.25199685
875,46.37717341
876,28.48177356
877,37.37452468
878,54.36650532
879,54.73731936
880,46.99837601
881,40.57735177
882,40.36023229
883,49.84311702
884,60.57365571
885,67.17141204
886,53.49581496
887,16.3661159
888,-8.053399537
889,-11.39415033
890,-1.642653664
891,17.1572865
892,27.95310846
893,29.55633332
894,25.83391633
895,23.34722528
896,37.2999878
897,56.62411111
898,61.04479489
899,50.22041578
900,24.2182666
901,0.236213607
902,-7.96334548
903,-2.412204957
904,15.5986255
905,23.35174533
906,13.42475093
907,0.490472509
908,-10.11563864
909,-10.56065405
910,-0.916432248
911,12.97457486
912,24.69521504
913,17.74225519
914,4.716814802
915,12.89391011
916,33.01802768
917,49.51273074
918,52.60965139
919,34.54196882
920,23.09545358
921,35.62737455
922,56.88076583
923,81.26792642
924,102.3458528
925,115.6272196
926,104.4218637
927,77.67785056
928,79.16239549
929,100.465234
930,110.3859264
931,112.3955258
932,114.5520067
933,113.6495682
934,106.3632452
935,104.4354658
936,114.4582372
937,110.7683203
938,85.20825714
939,67.85948276
940,66.02623047
941,73.6402552
942,87.98619785
943,102.6773265
944,110.0932979
945,93.13978504
946,68.00560853
947,61.15914582
948,55.71703906
949,35.55226092
950,15.10359017
951,4.288339407
952,1.189128924
953,5.993191029
954,26.17831863
955,54.98381799
956,54.04126892
957,29.04148409
958,12.85785478
959,6.324460984
960,7.419103135
961,9.964105303
962,7.707901824
963,2.261848259
964,-4.721509967
965,-6.352271686
966,0.119810349
967,13.32794439
968,27.79123927
969,17.56941821
970,-7.837522093
971,-8.175927806
972,8.061797611
973,20.27605098
974,25.38471998
975,20.5852164
976,10.39004227
977,-1.620651758
978,-2.039789122
979,11.90180402
980,20.98555215
981,20.23787419
982,6.82716237
983,-10.18907537
984,-7.064171357
985,6.391765215
986,13.1188422
987,9.737875168
988,-6.03891442
989,-18.78540227
990,-21.91546522
991,-16.53192064
992,-4.050335064
993,6.752281245
994,15.18015781
995,20.01336523
996,24.57075021
997,35.10406696
998,45.913257
999,50.93092151
1000,48.15358582
1001,37.49793085
1002,33.74746503
1003,40.54390436
1004,50.63765429
1005,58.0711866
1006,46.79905411
1007,24.59765842
1008,9.139991129
1009,4.881839293
1010,14.51958321
1011,32.33659385
1012,51.89841922
1013,56.83602331
1014,46.58288857
1015,48.65817886
1016,62.26087366
1017,70.18449497
1018,70.63517932
1019,62.71768578
1020,56.33960996
1021,60.56553993
1022,73.90755855
1023,93.07646578
1024,91.38288646
1025,66.33418378
1026,40.26065435
1027,23.33767587
1028,36.50801065
1029,61.55072634
1030,75.17245812
1031,72.22790626
1032,50.443071
1033,31.34467564
1034,22.57296658
1035,21.87603197
1036,24.90283312
1037,18.10913089
1038,6.826971192
1039,3.582724527
1040,10.09875279
1041,26.93779588
1042,32.60091225
1043,19.1618809
1044,6.01349056
1045,-1.630636669
1046,-1.765507869
1047,2.014816321
1048,1.745674364
1049,-0.933597051
1050,-3.99493783
1051,-1.212094475
1052,10.2207223
1053,19.73096486
1054,22.4920793
1055,9.585046791
1056,-9.13308594
1057,-8.523831637
1058,7.628678608
1059,34.65173355
1060,48.07264219
1061,35.82504726
1062,11.9468792
1063,-13.35429173
1064,-18.62395386
1065,0.335217175
1066,49.29402812
1067,110.7971667
1068,154.5961004
1069,198.4530769
1070,251.6967616
1071,312.5622631
1072,378.6504444
1073,441.5697607
1074,496.9060747
1075,537.4028594
1076,567.0403506
1077,589.6004884
1078,593.9511086
1079,575.8464299
1080,542.7534667
1081,498.3044817
1082,449.5941092
1083,398.9485905
1084,349.2384949
1085,288.8404383
1086,210.452918
1087,144.5686757
1088,100.4806213
1089,67.02525244
1090,40.78124809
1091,21.59270947
1092,2.885926447
1093,-22.33969764
1094,-31.84567898
1095,-15.08119566
1096,5.476855928
1097,22.99845032
1098,26.43962044
1099,17.93076345
1100,3.647894152
1101,-0.451131747
1102,16.11846795
1103,20.44104646
1104,4.299619148
1105,-8.063295965
1106,-11.38230288
1107,-0.544836044
1108,15.80558289
1109,25.98957605
1110,27.49593128
1111,21.15364606
1112,24.26033674
1113,37.31835697
1114,48.90853736
1115,46.23616627
1116,11.81245791
1117,-13.89438733
1118,-8.733573606
1119,3.438351446
1120,15.4853218
1121,20.8102113
1122,17.62941277
1123,4.014058934
1124,-2.037099564
1125,10.92760356
1126,25.0190881
1127,34.68799778
1128,49.12791039
1129,65.4236934
1130,74.92845447
1131,82.16593128
1132,90.55543406
1133,87.97862636
1134,74.02595916
1135,70.13523215
1136,77.69763679
1137,92.73019994
1138,110.3050344
1139,125.4255556
1140,126.0256111
1141,110.8103205
1142,97.80414328
1143,89.03657079
1144,82.88780035
1145,71.84051615
1146,49.61388303
1147,24.74293478
1148,4.069866618
1149,7.395287266
1150,21.57737528
1151,10.86722002
1152,1.041516676
1153,11.61616891
1154,22.15949703
1155,27.57565505
1156,36.81183097
1157,39.58702308
1158,14.0254563
1159,-7.890409241
1160,-4.690335723
1161,2.829242657
1162,6.947651982
1163,-1.390712274
1164,-13.39985264
1165,-14.25836862
1166,-2.808611124
1167,20.03427603
1168,29.64162926
1169,23.21593636
1170,11.33463235
1171,1.933706044
1172,4.277444974
1173,16.91026493
1174,34.72447313
1175,32.12403973
1176,17.80445783
1177,24.88541399
1178,40.05895156
1179,49.56318834
1180,53.44815604
1181,51.65043705
1182,43.79469023
1183,38.64200624
1184,51.64939862
1185,66.56630593
1186,71.27657443
1187,51.40071528
1188,17.899589
1189,16.1533073
1190,26.10160173
1191,20.71775071
1192,12.76512393
1193,6.222331848
1194,-6.417837776
1195,-16.276459
1196,-1.356316412
1197,13.80567064
1198,11.22586497
1199,1.440326527
1200,-3.92044503
1201,23.40431757
1202,57.97123351
1203,65.9808482
1204,61.42125491
1205,51.84535294
1206,45.53106543
1207,49.5306202
1208,74.76958697
1209,83.94133625
1210,55.94247242
1211,26.17499825
1212,7.802546419
1213,15.17193732
1214,29.78239869
1215,32.34516225
1216,22.11588649
1217,5.883221413
1218,14.88638386
1219,35.71178481
1220,42.85857047
1221,29.59986955
1222,-2.37967356
1223,-21.19011454
1224,-19.37076416
1225,10.97166753
1226,39.17095274
1227,42.06435116
1228,24.42691268
1229,-1.28113242
1230,-2.05734645
1231,10.28128853
1232,23.0581861
1233,36.09772073
1234,46.65957288
1235,54.96401899
1236,67.84845279
1237,93.45025704
1238,109.0118264
1239,108.6194999
1240,111.7843506
1241,120.5301785
1242,133.5964599
1243,144.584949
1244,151.0351704
1245,158.949773
1246,169.1902092
1247,181.3050308
1248,190.8990029
1249,193.1835526
1250,172.6957797
1251,141.1106451
1252,134.487536
1253,144.9370905
1254,164.0712883
1255,180.1961015
1256,186.7133902
1257,173.5235614
1258,164.6710915
1259,178.3035216
1260,181.101454
1261,169.6197477
1262,161.3769274
1263,155.9512487
1264,152.0004952
1265,151.8468817
1266,149.8574851
1267,125.6414226
1268,106.7877036
1269,119.9611781
1270,129.6382837
1271,124.3169562
1272,102.6921753
1273,74.83842023
1274,52.29830364
1275,54.5280609
1276,72.72460585
1277,80.11737707
1278,77.90043781
1279,70.1564097
1280,66.02211181
1281,66.40403055
1282,65.15493401
1283,58.66022465
1284,44.28890003
1285,26.96374022
1286,16.53431736
1287,29.12533597
1288,45.53879757
1289,50.2121166
1290,53.39814323
1291,57.0612483
1292,59.11573364
1293,62.18838779
1294,66.8105108
1295,58.62886199
1296,43.48267873
1297,43.35138938
1298,54.52232664
1299,71.64438719
1300,78.7389785
1301,73.40184875
1302,57.62775511
1303,52.88933796
1304,66.26342396
1305,68.64594667
1306,64.48279215
1307,68.42055071
1308,63.75340221
1309,47.2749312
1310,39.7780962
1311,27.9342989
1312,-6.345963105
1313,-15.91453807
1314,4.499420163
1315,18.1387898
1316,24.35203717
1317,25.75540074
1318,17.07810604
1319,5.467839486
