a,b
320, 16.722092667179368
321, -1.1864290836169857
322, -10.18602167494464
323, -3.8327064828749826
324, 12.730069533825372
325, 29.7300535143072
326, 44.03887896078186
327, 44.32669406558898
328, 30.579273225522684
329, 13.53839193802105
330, -3.8330531706460533
331, -9.701039899182888
332, 2.0441275228854465
333, 21.602809620336302
334, 34.86461938320872
335, 40.8918602104327
336, 37.229769781771665
337, 25.860659092531932
338, 19.942836674948467
339, 21.646442026828936
340, 29.195783206987926
341, 41.89786705831375
342, 52.9779761012619
343, 56.86172933852458
344, 53.366966721509925
345, 42.15640577670274
346, 25.624209997958133
347, 13.166319864872548
348, 5.630368505467231
349, 2.615894669091631
350, 3.5328708377842304
351, 6.440363650019208
352, 9.937402747417764
353, 12.158619706229729
354, 10.99203904562728
355, 7.859047848506634
356, 6.1739529936689905
357, 5.680744685766513
358, 4.332916563460458
359, 1.9368489044386479
360, -0.13876835297696744
361, -1.7432283706671114
362, -3.2188102063710176
363, -4.827815020457365
364, -1.7771615214210215
365, 13.024011359098495
366, 34.30654893026485
367, 46.742128741188935
368, 50.71694619547179
369, 53.829086882891716
370, 57.317569714886304
371, 61.19285865493475
372, 65.41416125822889
373, 64.63107251386919
374, 55.155844709778194
375, 40.04862572846241
376, 23.80949223129892
377, 8.167813196034786
378, -1.9323611271775007
379, -6.425153556890109
380, -6.1193213019141695
381, -1.5408844057087663
382, -0.06120993626291238
383, -4.166168332881625
384, -7.089810502023738
385, -4.267021298808686
386, 3.8522432269746787
387, 16.658709413727593
388, 29.035431068774415
389, 26.89129509392933
390, 13.453336202509036
391, 10.986416633406861
392, 21.36842359955972
393, 24.49091618651528
394, 14.28758190960798
395, 2.7662753819513455
396, -2.6342992327477077
397, -2.543808044600155
398, 2.940666101212628
399, 15.325853328787616
400, 36.55384735140797
401, 60.93742496776122
402, 62.576122340654365
403, 40.706516121318145
404, 18.131192741516315
405, 0.8078380613965237
406, -4.118956926759438
407, 6.19238029410235
408, 25.594904139527898
409, 49.483807876720675
410, 70.63297388839055
411, 80.73489510628315
412, 83.19416450947938
413, 89.8034482345447
414, 101.24272370205563
415, 115.89156316656317
416, 133.43434201504488
417, 153.46715586632763
418, 175.79976426039684
419, 196.46631434267783
420, 213.00101655884419
421, 224.74310272922776
422, 230.89819786724593
423, 232.17548302388514
424, 230.1539699513046
425, 224.36592120355317
426, 212.69077552087447
427, 195.5909050231876
428, 178.51317172534027
429, 162.71621084521757
430, 149.92421894738163
431, 140.7879348390029
432, 132.01755988642026
433, 121.30144664373029
434, 109.44987796681426
435, 97.53973150254205
436, 84.57943018010701
437, 68.20168494354402
438, 49.724163647810656
439, 35.13128857340325
440, 24.5747725948695
441, 16.3151395519576
442, 8.762056421779107
443, 4.197442683805093
444, 3.328260531644446
445, 4.439907279411727
446, 6.539732096290209
447, 8.823755445388542
448, 9.373453572678045
449, 10.206587637602752
450, 15.739073857252606
451, 25.446475486254258
452, 36.772622204148774
453, 48.558893526717384
454, 54.551329947278646
455, 53.64522757636951
456, 46.982735435351515
457, 34.97992505942875
458, 19.568185210382126
459, 1.8314290718731172
460, -7.88826669382388
461, -0.5755643208563015
462, 12.804559376191264
463, 12.11358474320241
464, 4.634629540899823
465, 12.888573321303284
466, 31.593657320189777
467, 30.221759610183653
468, 7.7211904829277955
469, -7.974313575294218
470, -11.22553840963792
471, -8.323975336314561
472, -1.3479553521269736
473, 12.353814779256481
474, 34.208301496633794
475, 49.27350223028179
476, 40.404220933332
477, 16.58549653854243
478, -4.906995888196889
479, -19.997682764768797
480, -17.317967631079227
481, 0.7763890209130295
482, 17.69961903589092
483, 30.384879670231385
484, 35.48750072354369
485, 32.75836183266392
486, 33.97084205636338
487, 43.75266419393711
488, 58.6105419235505
489, 76.32353191641823
490, 87.36444047803252
491, 81.636978328233
492, 64.58867375240061
493, 45.675800245247046
494, 27.82478158935146
495, 18.58965023221117
496, 16.102543622609574
497, 10.33998469351036
498, 2.2242762660143853
499, -1.3565698216607416
500, 0.6096638206508942
501, 5.968624818352055
502, 14.488101226220351
503, 26.298409544423066
504, 42.21997567970402
505, 59.498144077806955
506, 78.04295276519588
507, 95.69728387754185
508, 109.73550850280117
509, 121.9444117346925
510, 135.8573943652691
511, 148.0606993752026
512, 148.02433103048088
513, 139.87231926064806
514, 146.0376837680833
515, 167.13133094925888
516, 186.47772767033848
517, 201.44472361754333
518, 222.99896669596
519, 253.97612854930912
520, 274.24996976060856
521, 274.2813721780535
522, 259.90518742841095
523, 235.3115009091789
524, 211.74040869972805
525, 201.80211110751543
526, 202.06726538309022
527, 206.66483404262044
528, 213.95898520596893
529, 220.0715053146646
530, 223.59923031284643
531, 220.01457898786612
532, 210.59981439900184
533, 205.00662907633887
534, 204.1928974297498
535, 203.155716503637
536, 200.8686509338113
537, 200.09212610492705
538, 201.66644998177298
539, 200.80948200270268
540, 195.11948600897404
541, 188.82207420850546
542, 185.03819097740552
543, 183.1572631621666
544, 182.5025202933748
545, 183.7949440799457
546, 188.20710526991888
547, 189.99033943605946
548, 175.7767909749623
549, 150.86434855310563
550, 134.45458464518697
551, 127.06281815037937
552, 124.01475747873201
553, 124.64280516540475
554, 128.47694074453557
555, 134.24291830986886
556, 128.84395777303143
557, 109.31884083681871
558, 88.73538372328312
559, 72.08809769596428
560, 56.38470247497662
561, 40.02668084427205
562, 25.104976929311306
563, 15.712080939133557
564, 13.69886125935227
565, 21.870117397178092
566, 30.698975946897008
567, 27.799153105504047
568, 16.54513971605411
569, 4.244377765997342
570, -7.3197998661248675
571, -16.108866120704988
572, -20.235748448495997
573, -10.127898748777625
574, 11.324556937496254
575, 18.85839386660564
576, 10.679114812448006
577, 2.689769990804507
578, -1.2847275912920395
579, 1.2232621039468086
580, 11.039500432088971
581, 23.615286818953564
582, 37.01332785544923
583, 41.69389621438768
584, 32.974562316780066
585, 21.216318410088434
586, 13.323737473806887
587, 7.243946707908208
588, 1.134606303476403
589, -0.9960099138766054
590, 5.397136716178011
591, 11.490894621690586
592, 2.8035115943928304
593, -9.563265792566654
594, -2.6844598052584843
595, 16.5696373225785
596, 25.662848468413358
597, 26.485042710555945
598, 30.32295549210653
599, 34.67375076613598
600, 23.44514220240694
601, -0.6104111721945173
602, -8.588321673806831
603, 1.1975222199509972
604, 9.950490048191796
605, 13.939574489501183
606, 22.118055688226605
607, 36.063881532026926
608, 39.121871587044325
609, 25.90942385126891
610, 13.991500889731014
611, 11.1371718061921
612, 6.285836420729993
613, -6.7573695598928225
614, -12.626885975860432
615, -0.42072377692215923
616, 18.080115503793195
617, 31.071674379917113
618, 35.81013636725993
619, 29.10453568166281
620, 16.986999841343277
621, 8.261350211471836
622, 3.126501504803173
623, 2.1188184899165208
624, 5.782680779884913
625, 15.897574436989999
626, 27.735705965475972
627, 30.01403750646682
628, 26.7730705473507
629, 33.228165497927876
630, 46.78435217486367
631, 52.46828601965626
632, 48.65876770642899
633, 34.983346617010966
634, 14.082692048985336
635, 1.952117589403315
636, 0.33753477552409095
637, 1.0243969864848168
638, 3.052575540316411
639, 12.181598338147296
640, 28.435130516636264
641, 39.62107165497832
642, 42.863144927149506
643, 48.60397155517694
644, 59.76647208500253
645, 62.1483449238674
646, 50.30434693809366
647, 33.02620921262337
648, 14.691185914085736
649, 6.233756406471912
650, 14.092950889392341
651, 20.471940515713868
652, 14.405970885940633
653, 3.8560169185600444
654, -4.845511736577237
655, -9.11909703612696
656, -6.390492868245474
657, 5.843786780650589
658, 30.496408841871244
659, 53.298886030580206
