a,b
320, -7.436105981878427
321, -7.6273293447511605
322, -4.669858196771202
323, -0.03328551699360105
324, 5.493753632064909
325, 9.71553076834789
326, 10.948653844728142
327, 2.8622453798916467
328, -13.051222066138507
329, -20.621125709342778
330, -16.304902737790144
331, -7.771382254068158
332, 1.3897566174855456
333, 11.135848214114048
334, 21.22622767606208
335, 29.65264249574375
336, 33.961821952221726
337, 34.68239803664437
338, 35.9673290409919
339, 38.45251478634873
340, 40.64384342820995
341, 41.970343162285644
342, 41.95465954627525
343, 40.204015237045496
344, 36.77623870346997
345, 31.778403528215676
346, 25.182423287184974
347, 16.869126417667758
348, 9.24223392758995
349, 8.362578631693395
350, 15.680271139577599
351, 26.561263484566553
352, 36.67284727091646
353, 41.81482098622928
354, 37.23170442842911
355, 25.243286145543607
356, 11.424898182614925
357, -1.6567494899727535
358, -9.34449776153997
359, -11.356701109333699
360, -4.996906108854091
361, 11.095053618402744
362, 25.428561100193292
363, 28.6626655496093
364, 26.568216553581806
365, 27.045435937186085
366, 28.05423411382435
367, 23.765226550424813
368, 15.633811821830022
369, 15.79184005085608
370, 23.53079590483867
371, 25.294950723933653
372, 16.518189824206274
373, 7.584830213312671
374, 6.410861615462636
375, 6.955094400856979
376, -0.13471944340835762
377, -9.78193357987493
378, -7.829447883397734
379, 4.177483693023532
380, 11.018769283312395
381, 10.016940677970524
382, 9.01145910505511
383, 10.64142043947868
384, 8.003396887511371
385, -3.5768746380972516
386, -15.188900669343639
387, -14.903226862438714
388, -6.313291349973042
389, 1.194114284893658
390, 7.009049660509845
391, 6.781546206174426
392, 0.12337521141944308
393, -9.547961741191102
394, -22.01979334482803
395, -30.81574536727021
396, -32.21187850444039
397, -29.30830412713567
398, -25.392936269654456
399, -21.237756492761946
400, -19.134710950411318
401, -18.098456533781246
402, -14.054676420116266
403, -6.6666234628628445
404, -0.4874826465766091
405, 3.879422474930834
406, 10.224790867464435
407, 20.77204392463227
408, 35.09012766636533
409, 53.25822285099093
410, 78.35488708571847
411, 115.13935437932014
412, 153.58837080057583
413, 186.34143741539538
414, 214.32181688693163
415, 247.21642271856308
416, 286.02196719061794
417, 319.5004113361156
418, 343.84888178766323
419, 360.0885698113725
420, 368.8544063664285
421, 375.20307622699784
422, 385.21372185669134
423, 392.9975796453664
424, 385.44553155941503
425, 365.00376295473234
426, 343.4784175743807
427, 321.8793967332831
428, 298.3372878965074
429, 272.71375530719706
430, 250.3155738734722
431, 233.09197007776493
432, 203.74048298824164
433, 150.10316797824362
434, 88.78927606484467
435, 50.76171977553258
436, 30.164388333771967
437, 19.792518707361523
438, 16.350789984700896
439, 10.90865594798106
440, 2.367568029335416
441, -6.830655971863962
442, -16.60650071116106
443, -22.436119363413127
444, -22.721797369681553
445, -12.36146973481209
446, 13.167679779079663
447, 44.79117021199727
448, 66.67901143318795
449, 79.62068385763087
450, 85.4349599995603
