a,b
320, 2.4329952631342167
321, 3.172206606245709
322, 1.1037242671291096
323, -1.124808174035934
324, -3.5831870163156054
325, -6.248714155965899
326, -8.003036460885596
327, -3.701186835297449
328, 6.737804201537983
329, 15.856687202522153
330, 20.902112792871776
331, 24.815165810924555
332, 29.209699068368536
333, 33.30122954579019
334, 36.09697172437518
335, 37.61266602471824
336, 37.9009091511316
337, 36.157166554781725
338, 27.37891683390353
339, 11.362561383240063
340, 1.7548312155031454
341, 2.3531607379691195
342, 7.85632909627202
343, 14.403782734461856
344, 22.042180789927443
345, 28.20523164439237
346, 33.285491037585416
347, 38.91638889433398
348, 44.858353679896936
349, 47.32012685981317
350, 45.41599431433042
351, 40.913026858753256
352, 34.72170804230609
353, 25.935613722262133
354, 13.52848788384199
355, 3.687079688882477
356, 7.02225341438043
357, 20.75461318751786
358, 25.893327936080823
359, 20.661668781216576
360, 14.955524432927632
361, 11.758493635215018
362, 6.766955387229245
363, -2.0462177562176294
364, -9.74778401095864
365, -9.149242783425507
366, -2.3854901973927554
367, 4.9583684478311625
368, 12.304286377059725
369, 13.63124395108116
370, 8.621396004594317
371, 6.378913593162906
372, 10.622767560472312
373, 15.460759315086761
374, 17.271486364459633
375, 16.17032552333785
376, 12.326943269042204
377, 5.493699385754553
378, -4.50910533201295
379, -16.79295098355942
380, -20.88358942139257
381, -15.523860369788054
382, -4.852425957559717
383, 10.49932665106735
384, 21.077980571631997
385, 20.153550864200042
386, 15.955154484297054
387, 20.10819117581832
388, 26.883530628796507
389, 20.251346087422462
390, 2.694159379003395
391, -6.735825403475246
392, -6.789219291943482
393, -6.367840713474834
394, -8.16315026698976
395, -10.2061747347052
396, -11.420176305763562
397, -12.721698204534732
398, -15.202964519577108
399, -15.186398234398439
400, -3.477713015035988
401, 16.674078219034527
402, 24.092089358354315
403, 17.477404155783915
404, 9.362311436962045
405, 2.914480530846049
406, -1.0054134127594807
407, -2.518687919054173
408, 0.8799637793481452
409, 11.94954466150466
410, 22.81644531369784
411, 16.260874460899686
412, 2.981660534742332
413, 12.67590812572871
414, 44.609305412168396
415, 75.206403865629
416, 95.61594046744813
417, 111.80157846983548
418, 125.73511724729542
419, 133.417577752567
420, 132.36257404943626
421, 129.12029763372266
422, 131.5653835766916
423, 137.6042669961089
424, 142.55009789963606
425, 144.9705826618083
426, 139.7775435163494
427, 127.36387506060419
428, 115.11014515130319
429, 104.27212613608663
430, 88.15280277502734
431, 64.19055211712566
432, 40.60502835158695
433, 27.233992530949763
434, 19.375889112994628
435, 11.772356651873451
436, 6.337808382038929
437, 8.932727630500267
438, 17.79657152362961
439, 22.361902925445975
440, 21.78889059230187
441, 18.037141048627745
442, 11.678974066195224
443, 5.53155062305359
444, 1.2458375527721728
445, -1.2182951012491685
446, -1.8439129106782275
447, -2.8363521570026933
448, -6.967388758004745
449, -10.719145144462345
450, -5.861871542291738
451, 4.7608158094653845
452, 8.545454603371581
453, 5.699220054574653
454, 10.432141241898535
455, 24.846805756699723
456, 33.9568572572216
457, 33.265583780209454
458, 28.945388598790487
459, 24.459710283610548
460, 17.002817610134116
461, 3.8138217257765064
462, -8.839722102168707
463, -12.068961498718636
464, -8.856548438577192
465, -7.072345674515418
466, -6.857921279928632
467, -7.229980697152314
468, -7.061316732379964
469, 3.11255553682804
470, 25.677226488726774
471, 41.117683423433846
472, 41.78336698514886
473, 33.44448869718872
474, 19.92924594503711
475, 3.535478480846905
476, -12.746168258070611
477, -24.504082781013494
478, -21.331619606418826
479, -7.23261724024087
480, 4.843299471739556
481, 15.28315083283087
482, 24.685755682206945
483, 32.8156878993459
484, 36.0259777835372
485, 33.43090327280788
486, 25.206341828606128
487, 11.516249568992862
488, 1.2433265525505703
489, -1.7245253811706789
490, 0.3927793342199948
491, 5.769690588323101
492, 13.384285943136092
493, 19.95357640848033
494, 21.687308085422956
495, 8.334719587306608
496, -13.913791600551122
497, -21.384486815357377
498, -13.164428873265024
499, 1.6849189444701551
500, 21.752799854350997
501, 34.17330666553244
502, 34.98338301794229
503, 27.523278107344595
504, 13.478683890272805
505, 1.7880188270855797
506, -2.8147415607791118
507, -2.6003157177738103
508, 0.1663275420987702
509, 5.912230204541629
510, 15.522875248700075
511, 31.47767350101094
512, 59.90061601356956
513, 94.46475447689863
514, 119.02013108708616
515, 131.31454703395684
516, 129.69002971393184
517, 114.84835720185038
518, 101.02460711150161
519, 92.70958174388943
520, 89.22673531614146
521, 90.21077435881489
522, 89.09070136118498
523, 81.14779466966684
524, 69.70049221755107
525, 58.471730779673635
526, 49.14960472470193
527, 49.52632443610037
528, 53.03371013722881
529, 55.38066115519541
530, 54.79888989276151
531, 45.47467158010841
532, 28.721544586037453
533, 15.054015538777094
534, 7.552512569895953
535, 4.815223492334553
536, 6.038005385098586
537, 5.259713341755742
538, 0.4952165158592834
539, -0.2628906842255674
540, 7.160994151266095
541, 15.666441030111855
542, 18.74472979870734
543, 17.634768174002602
544, 13.709784166997451
545, 8.618475971389671
546, 5.039104177426452
547, 3.010228737156467
548, 1.16312290031874
549, -0.19336282162021234
550, 0.5834068210706391
551, 2.973863813396747
552, 3.738285899330549
553, 3.8738030814502054
554, 12.97610859517772
555, 30.32043628156771
556, 31.693734114396648
557, 11.759047080543496
558, -2.6199151969030936
559, -1.6737696596337628
560, -1.9323677799566212
561, -12.282496341656952
562, -18.02887902868042
563, -7.9158808965494245
564, 1.910723564127693
565, -6.072622962147761
566, -16.962649382521704
567, -7.984588065996832
568, 9.968544207130435
569, 12.578510427055335
570, 6.564668100329982
571, 13.853042809361796
572, 28.06314910130095
573, 22.08085772319191
574, -0.905893403400114
575, -9.552042832660845
576, -2.5575597766446663
577, 1.9172537227459543
578, 1.3028799076319046
579, 5.847366207599407
580, 18.19500275907103
581, 24.14513990112846
582, 18.863641843528967
583, 13.730974343499838
584, 14.375281749934402
585, 12.734885821960233
586, 3.4424197785792785
587, -4.7177760889653655
588, -4.988445503274306
589, 0.617119504713628
590, 10.23363003286704
591, 19.96861186259048
592, 23.62276560659484
593, 20.63959975324906
594, 10.023781949003023
595, -2.527815078623462
596, -5.342270647393889
597, 0.822050465160828
598, 12.290863971853469
599, 28.812711483056773
600, 44.44550624241947
601, 57.13834597490313
602, 57.98863191576493
603, 46.190451879223474
604, 27.493030823464323
605, 3.990477224789174
606, -14.46556149791013
607, -26.485895414815786
608, -23.86729060550624
609, -3.5362800083757975
610, 20.10977986169928
611, 39.82196473847125
612, 48.15379156900599
613, 40.91783440889867
614, 26.398052586087033
615, 10.536753050724656
616, -0.7469785745233821
617, -4.154293889137989
618, -2.746700901042459
619, 0.45338325674765656
620, 3.4244762953485406
621, 3.0547736395919856
622, 0.9486005186527109
623, -0.09421074351485004
624, -0.5593568587437403
625, -1.4698700210346942
626, -1.2070499934998224
627, 4.943211683326808
628, 16.672950145245522
629, 29.63043283188108
630, 41.21746111437278
631, 42.30920253832119
632, 33.18890325370103
