##NAMES=
##LOCALITY=
##RRUFFID=
##CHEMISTRY=
320, 17.38093199162722
321, -3.4692684037313484
322, -20.47769105556199
323, -20.79862757553201
324, -12.675096072733595
325, -9.704695835071561
326, -9.429807322173474
327, -2.4649696117530766
328, 11.373011796202718
329, 18.358812308078996
330, 15.179659779263147
331, 11.611888432213618
332, 13.02003731976447
333, 14.174826175732505
334, 8.458452455532097
335, 1.329011851391897
336, 4.843982732535096
337, 17.715340327634294
338, 24.727909211328097
339, 23.83959221472469
340, 24.41379771121001
341, 30.005067460435384
342, 33.414738836370816
343, 28.719599798112995
344, 23.04263050151576
345, 31.878471595859992
346, 51.914674005199686
347, 62.408347024506384
348, 62.66854185185093
349, 62.8568235930984
350, 65.35229597568377
351, 65.62043024698232
352, 61.32480966750518
353, 56.857877462750366
354, 57.192770453885714
355, 58.99637370897517
356, 54.262181416266685
357, 43.84067864317103
358, 33.79496041524135
359, 24.881613451043904
360, 15.99071866802933
361, 8.39077496833579
362, 2.091978906055374
363, -3.0520333108638624
364, -7.032270545144911
365, -9.530142731873639
366, -10.118799320478502
367, -6.977561100482944
368, -0.8463060081867297
369, 2.044968729966513
370, 1.3934228439484286
371, 5.3112705720318445
372, 16.934481386704192
373, 28.207788872827678
374, 33.945393363468156
375, 33.20483338670056
376, 24.600179557115098
377, 10.489567712804273
378, -1.1405723648626918
379, -10.275498873742436
380, -13.414715925828204
381, -10.391846500434895
382, -4.9983871511208235
383, 1.8984800669973083
384, 11.350982825280425
385, 24.549230810445806
386, 37.19705386712985
387, 44.82919942998751
388, 46.37708720892124
389, 38.98205856108507
390, 23.20910972625461
391, 3.0812487007237905
392, -19.242157963652062
393, -29.633569452351367
394, -24.255395170184784
395, -15.777410557610438
396, -11.226674744207685
397, -8.828430215993649
398, -6.747720082887554
399, -4.637941048024459
400, -1.973068359152876
401, 0.8932892419070413
402, 1.4094930889168609
403, -0.6169559718277924
404, -4.439914211406631
405, -10.042402318982113
406, -12.975739291578066
407, -11.16093375238097
408, -4.256740512312717
409, 8.574686745791496
410, 25.35037897495704
411, 41.915757406192824
412, 61.419737281709786
413, 91.12463747850916
414, 124.12094026256
415, 152.7797914997127
416, 175.92168619437598
417, 196.3452570988602
418, 214.97035523909472
419, 229.51108479112236
420, 238.54617818610404
421, 244.14810083452267
422, 248.80836902499232
423, 251.5842078499045
424, 250.36989058152813
425, 244.98511765737476
426, 235.0130867566586
427, 221.00799290527812
428, 207.71885299400128
429, 196.12216481435553
430, 185.2929696355841
431, 174.86752966713175
432, 164.65109617385588
433, 154.50682478734961
434, 137.4869992615413
435, 104.35800411526907
436, 61.15276766140141
437, 28.423142682562684
438, 5.7611477116315655
439, 0.3645163846977084
440, 10.097613091046696
441, 14.411315655655926
442, 9.32424488083052
443, 0.4007269797821209
444, -10.813143029721687
445, -16.548677718594263
446, -11.350181288853491
447, 0.2800074698284334
448, 13.241755181080407
449, 27.632321703657908
450, 39.54601341001444
451, 48.77977069915096
452, 54.91052511202179
453, 58.49739885121244
454, 63.64484128212689
455, 70.30104223316948
456, 66.3099051320296
457, 47.9370731907602
458, 30.065366353972422
459, 24.05268879064397
460, 27.341739144813346
461, 35.600646908570525
462, 42.16297475998681
463, 35.52507538656255
464, 19.26596008591241
465, 4.304481628255417
466, -8.390757924352329
467, -20.830311436196553
468, -32.878832416123714
469, -32.20229355811989
470, -16.471882072034987
471, -5.2768090757385835
472, -5.875429901011557
473, -6.610166590981862
474, 0.21925787536338248
475, 5.682504276141572
476, -1.274012236492581
477, -13.640371836279883
478, -18.938870878207126
479, -17.246238586933032
480, -8.028509164648312
481, 8.544473125315108
482, 28.32541506529651
483, 48.166655936535335
484, 54.386523631761065
485, 44.17709918045557
486, 28.81438032118058
487, 12.883112066537251
488, 6.846174089065698
489, 15.932114965092296
490, 30.284014020453014
491, 36.90025843736885
492, 36.49420607955199
493, 30.307818624936317
494, 19.743352335022337
495, 8.581428119799966
496, -1.6305033912776707
497, -9.852699702755217
498, -16.40692383105943
499, -20.03705795602764
500, -20.677437142092458
501, -17.74613120157619
502, -10.901759645583752
503, -5.0661060924448975
504, -2.436909185755667
505, -3.0160175243649974
506, -7.067693312614665
507, -7.237106155013407
508, 6.265044996190682
509, 27.839751717672243
510, 43.11624363890496
511, 51.42469320894679
512, 51.85197996009765
513, 47.71385723061758
514, 59.45751309568277
515, 88.7363473123587
516, 118.34853357497377
517, 145.34816021543338
518, 161.1801201659564
519, 163.2944362156013
520, 156.77695921280974
521, 144.10399098859034
522, 133.7755940425168
523, 131.8957775312074
524, 129.02605315402798
525, 114.57743419500548
526, 92.11150368422113
527, 67.72220482472767
528, 43.89174258568801
529, 31.014264973897298
530, 25.207961767620873
531, 15.133540145643565
532, 1.3506130473901976
533, -2.941064751893464
534, 2.6380740329009313
535, 5.325596250313538
536, 3.051965515181564
537, 9.353117008180561
538, 29.26822055300272
539, 46.18388392646966
540, 52.181769240410176
541, 53.01079556939794
542, 52.91698828719382
543, 47.12046832599117
544, 30.323130156796196
545, 10.928887038275207
546, 3.696975664825459
547, 6.1406473074985115
548, 13.974247714221292
549, 25.940617697216112
550, 34.53403262414713
551, 39.07544555342065
552, 38.6190503122275
553, 33.08649261881192
554, 22.780140717201448
555, 8.467970518322545
556, -1.1503550191496288
557, -4.99570965734074
558, -6.063918962904609
559, -5.489015809034299
560, -3.9177545068396284
561, -1.5782314005059561
562, 0.38154152700963095
563, 1.118036233321618
564, 1.2740853464247266
565, 1.4791230091655052
566, 0.1900871133811961
567, -5.097924684989266
