a,b
320, -19.25814929724129
321, -6.120548952748322
322, 0.5013942381438028
323, -1.077626835673982
324, -5.324235134846276
325, -2.672770209005648
326, 5.639015098304299
327, 13.93244436886107
328, 22.922332280417322
329, 36.357771266842974
330, 55.22295785590268
331, 64.76448903022629
332, 56.88677345178803
333, 41.33214828446398
334, 30.429817623557028
335, 27.989676751534716
336, 35.767210709980645
337, 49.474312472779275
338, 59.17613442739457
339, 62.85553452163276
340, 54.64268887171693
341, 32.331609789533104
342, 10.044842168346804
343, 0.4089008425225984
344, 1.4931715583470577
345, 11.618777961003616
346, 28.87907983833611
347, 40.84033158102193
348, 46.6860451662551
349, 49.447809174086615
350, 49.84441988210983
351, 46.875638707764665
352, 40.02609254499657
353, 31.25574550521378
354, 22.78367457819877
355, 15.113773987587592
356, 10.9611229201073
357, 9.573709587134545
358, 8.845254954071606
359, 7.395936789665029
360, 3.2931584652124
361, -3.646235982764665
362, -7.803819186304281
363, -5.629823703772672
364, 0.6948471902451274
365, 8.519482090656311
366, 14.91684318397165
367, 11.959510995766323
368, 0.7795604856100908
369, -9.144186574767446
370, -16.707615459263252
371, -13.828256705203785
372, 2.680242892300157
373, 17.952711390854347
374, 20.335168752455502
375, 13.258501005153448
376, 1.7679709060075766
377, -10.863940404568893
378, -16.974912519838654
379, -15.908021978116267
380, -3.3549495276774906
381, 21.46393333407559
382, 40.21917425099673
383, 46.53427755049506
384, 46.63354207347675
385, 44.731397402666516
386, 40.29909364648938
387, 32.58965772299234
388, 22.065325299305186
389, 10.015632566716704
390, -1.9224707321682217
391, -11.857387712525451
392, -19.942796000537783
393, -22.078116575967215
394, -17.075442976652084
395, -12.42037890820393
396, -12.410033802195358
397, -14.610260435537384
398, -16.298095276314598
399, -16.538063288023295
400, -12.784389175798424
401, -5.39318037785506
402, 2.617225455195694
403, 11.297827171660174
404, 17.514532566303387
405, 20.476863580093777
406, 18.05181173069286
407, 9.233540572750826
408, 3.533832114078905
409, 8.200719631674474
410, 17.87087003228953
411, 23.107510182339865
412, 27.20178789731108
413, 40.387301916293836
414, 63.17687557091358
415, 81.35237921220505
416, 93.68479282975113
417, 109.19602680511161
418, 130.7627257466538
419, 144.3901485235574
420, 141.37699234893898
421, 132.6881974866128
422, 131.5058065090534
423, 137.35367979615876
424, 149.11342104064624
425, 162.7762146779487
426, 162.32987296692227
427, 147.10796119750012
428, 125.22926565074977
429, 98.79396246194301
430, 74.87420041614587
431, 56.24244083252506
432, 48.856924043760046
433, 52.211353702099586
434, 52.8156024154905
435, 39.23484325611389
436, 20.083326918238527
437, 17.960969154049963
438, 28.761715543118953
439, 30.55874055930417
440, 21.590110612642093
441, 5.817452950146617
442, -14.598165155584866
443, -27.67913520775346
444, -29.27871916733511
445, -17.80222587290882
446, 9.096466527370467
447, 35.370664413007944
448, 36.7337270545504
449, 22.503021613758392
450, 13.183665222289164
451, 12.009688090003692
452, 23.359424991289416
453, 43.592176059474696
454, 53.06771384479089
455, 48.49469188920102
456, 36.07242482469974
457, 18.04479878055372
458, 4.156926836859384
459, 0.2930808133105529
460, 1.5402430539579655
461, 3.569310041331846
462, 2.473086249505286
463, -8.95046119165454
464, -23.854862021928966
465, -20.300634275005905
466, -1.5903667985203356
467, 8.890686717632889
468, 8.727261035129231
469, 5.479683600402495
470, 1.0540579128501122
471, -2.6318198729677533
472, -5.177832919212051
473, -2.718159003308756
474, 7.72733598596642
475, 13.364797966554761
476, -0.7981856073784002
477, -20.729299334686402
478, -21.32026917881649
479, -8.193446566830062
480, 0.5442387536104434
481, 4.814710385021499
482, 6.8543376105853895
483, 6.957838861372693
484, 4.823097751795103
485, 1.2576929883980483
486, 4.1360895208745205
487, 16.907409300757536
488, 30.616804199478793
489, 39.83419231552307
490, 40.26032000154191
491, 27.339122806207342
492, 12.243479727823797
493, 15.587345608668329
494, 30.28178336936344
495, 33.48504702080754
496, 25.152917481746954
497, 10.395207093176396
498, -8.146902045583374
499, -24.980160384669944
500, -39.58885047162221
501, -43.29900711917071
502, -33.533731305496985
503, -19.530362061535925
504, -4.971344165697701
505, 5.826261239964879
506, 9.44992361648383
507, 12.40183221159441
508, 22.73538315780297
509, 38.08347183227306
510, 53.23790585507595
511, 72.70207555456363
512, 107.93100024903197
513, 150.05940180948164
514, 188.72185996600274
515, 222.2802949901279
516, 248.2188954403773
517, 265.54944277068535
518, 267.8619758951272
519, 253.64175382020494
520, 239.13562036433177
521, 232.0534497987319
522, 229.11794622591697
523, 227.9756394016067
524, 225.23715940932107
525, 217.0999912828911
526, 201.37319774751995
527, 174.32239691724953
528, 140.47281750632555
529, 111.40157796671247
530, 85.79117279348611
531, 56.633940488868575
532, 30.746825854143026
533, 15.772990364424913
534, 10.694496710139902
535, 4.869974104859466
536, -4.189605127337018
537, -8.987236168186428
538, -7.227706133319771
539, -5.162977372056957
540, -5.807329269254296
541, -2.2226070789092773
542, 11.122383470762543
543, 23.348116974152617
544, 22.148847789137108
545, 12.180034977492141
546, 2.239582855236222
547, -3.9845293682392366
548, 3.4946471425291747
549, 23.574239683382075
550, 50.75869132280877
551, 78.03677439990042
552, 86.21132068543739
553, 74.48702209939438
554, 54.571720584628565
555, 29.500317868950333
556, 7.833433834197422
557, -7.211821043654709
558, -15.922548631477184
559, -18.767285068413912
560, -19.011482009423162
561, -18.28078282685692
562, -16.357421232758497
563, -12.939688864044001
564, -8.697176655656222
565, -4.296534117846022
566, -0.8710345240524475
567, -0.46896528994329856
568, 3.1413551327505047
569, 23.28669420917231
570, 51.56608740107549
571, 63.91036408571017
572, 60.69353125647558
573, 49.02289486839527
574, 30.56813410194991
575, 10.475143545480023
576, -7.6507668451076825
577, -11.942969525618537
578, -1.709380149671233
579, 4.417090555636605
580, 1.9529619625272971
581, -0.6238447650166563
582, -0.33208199753426015
583, 0.6871233230986036
584, 1.4771437495492137
585, 5.154396990532405
586, 14.10486337474049
587, 19.143581793713565
588, 12.490145712461526
589, 1.8155888825567672
590, -3.325501318861825
591, -3.3556091749906045
592, 1.8342723827636291
593, 10.168313748177752
594, 15.973732467394257
595, 19.58969786038142
596, 22.429199822826376
597, 22.403285627196965
598, 11.835370224302096
599, -5.844072146468534
600, -12.312737873918195
601, -7.494779366301373
602, -0.8507424729396007
603, 7.087111597184958
604, 21.08405113576191
605, 40.19213222129383
606, 51.499069258345116
607, 51.40223239106308
608, 41.19168671790703
609, 21.819392011464515
610, 6.858197176828071
611, 2.9786473581680184
612, 0.21525460260818363
613, -7.114189048332264
614, -12.095355944012226
615, -9.746676503252274
616, -5.157423758578261
617, -2.7137752512371662
618, 1.1764207953283403
619, 10.795460924245162
620, 18.83169913662823
621, 14.785486417277752
622, 5.931460492181031
623, 6.135167954409553
624, 13.024924887808993
625, 20.11389154830249
626, 24.606599455810283
627, 19.560878712492013
628, 7.717526402182557
629, 0.041572606736735906
630, -2.3914603167686437
631, 4.356503586360304
632, 17.732338842401077
633, 19.5809401167935
634, 9.385937292755443
635, -1.9846916313827023
636, -11.193901613489288
637, -6.3267487510183855
638, 13.33634763275495
639, 26.499631724677783
640, 28.23880492286935
641, 23.56739007271608
642, 14.559254361596686
643, 12.325684639599785
644, 19.744469094714987
645, 30.961305278692635
646, 43.71059736969255
647, 45.669531718824146
648, 31.27832192609094
649, 12.770229260740962
650, -1.7473850709347971
651, -5.436386664188831
652, 6.578417621582048
653, 22.250670406801873
654, 31.037353149076807
655, 38.05663977512995
656, 47.76531879434424
657, 49.65798609539161
658, 33.0305478076707
659, 11.680954418183319
660, 3.1257021658511803
661, -2.524894144024074
662, -18.185811600701527
663, -29.8550584422228
664, -14.403470619478867
665, 14.466279253654648
666, 32.326957755324656
667, 40.874726050083154
668, 47.33839697406347
669, 52.14731050774026
670, 55.81968783227603
671, 57.4405389488129
672, 54.70631042766399
673, 45.105780402594064
674, 22.054921389513765
675, -5.315991963960187
676, -17.63289272883594
677, -14.137108396130316
678, 7.133410204823122
679, 40.84452772901113
680, 58.373026095887326
681, 57.08581488825439
682, 36.78933179291653
683, 4.200424088140608
684, -10.562296835357301
685, -8.152243451036156
686, -1.2318326686863657
687, 9.600556483619584
688, 27.534187606851447
689, 52.78531099440261
690, 71.90279632340389
691, 82.723808738564
692, 82.32571258809003
693, 71.68369948329382
694, 60.620418423974115
695, 51.40480572443903
696, 47.32696742742155
697, 48.27673206829422
698, 48.4037042808568
699, 45.25430022246928
700, 28.71884472476995
701, 0.27527794275465567
702, -7.249787766680129
703, 9.823397890974775
704, 22.830996047452572
705, 23.509250263186914
706, 13.586937966286314
707, -3.30413189324463
708, -9.732856826139141
709, -1.5593704835755489
710, 18.732080675445104
711, 50.69710613322695
712, 74.53969574360508
713, 84.29592813372255
714, 69.42402836450674
715, 30.24280494089635
716, 8.23803051316645
717, 14.153863007005384
718, 18.527017257216357
719, 12.009858837990578
720, 10.370047202319256
721, 16.569578292794176
722, 12.32355607621048
723, -5.618654962639994
724, -10.73298481799975
725, 2.8144072696004514
726, 9.615305705127867
727, 2.221262967836992
728, -4.493377850881188
729, -6.519553835945771
730, -2.0026881727817454
731, 9.201198012083296
732, 15.403884643688798
733, 13.411444183544518
734, 8.228773314094724
735, 1.5790662677836735
736, -3.6012854453001637
737, -6.855546428204434
738, -6.619757662229858
739, -2.5320076483794764
740, 3.5909799389983164
741, 11.392439540573832
742, 16.786159212639177
743, 19.26176938874869
744, 23.746819099852473
745, 29.499289580150617
746, 17.343132761318884
747, -13.369474636042469
748, -27.144378770480216
749, -19.47898046615046
750, -13.544768665280571
751, -12.512559752321067
752, -3.454284736898444
753, 14.04580221557353
754, 16.702982456255995
755, 3.881743675950929
756, 3.9173416891408124
757, 18.82913502817064
758, 27.831289193972225
759, 27.84937396596888
760, 21.74773523760814
761, 11.01407441918218
762, 2.2486680564943526
763, -2.4596071377391127
764, 7.023447132507499
765, 28.062882960127354
766, 37.23833120010568
767, 34.849554425136375
768, 33.629398539907925
769, 35.37905737379788
770, 41.652505263281455
771, 48.75294566335924
772, 43.434232109731965
773, 27.716648510241612
774, 11.40443619787493
775, -1.270344794099401
776, -4.830016222475933
777, -0.1488588057236484
778, 10.871779198561853
779, 22.447903392374428
780, 17.940338637568857
781, 7.882052580644995
782, 16.005005454190723
783, 29.643034173674096
784, 25.743660981107496
785, 13.675796980576706
786, 9.475966165307
787, 9.299179657285094
788, 5.947487255784836
789, 5.52483317817223
790, 16.10702262274117
791, 25.622800206600914
792, 21.597832501757694
793, 15.29361543176492
794, 17.116189333721195
795, 20.5975003042131
796, 20.593731008187206
797, 15.834910271847548
798, 5.577894444344565
799, -2.302516044969707
800, -4.389487186405859
801, -4.009268488353882
802, -2.5564563022426228
803, 3.5422969040173484
804, 15.475278647667437
805, 16.744114476759933
806, 3.2140157375488343
807, -0.29796492700643284
808, 11.630168048114683
809, 20.339786708251268
810, 21.297824084624153
811, 29.97531443277694
