a,b
320, 1.185766508251163
321, -1.1990037865762133
322, -3.7497024828921894
323, -4.268527337773321
324, -2.827959403497971
325, 0.6815286622281747
326, 6.133368210864319
327, 11.61737728182925
328, 16.68932963581028
329, 18.814327514675824
330, 17.43141846599474
331, 16.215247438573897
332, 17.18219152065967
333, 17.476156636560063
334, 13.48267469897064
335, 7.990292025759572
336, 8.716736438617318
337, 14.124468990112291
338, 11.926017573610352
339, 0.7965237649009396
340, -4.163872234158134
341, 2.2549654139943414
342, 12.403663681271155
343, 19.230714091454047
344, 24.727590917825182
345, 32.581652469859364
346, 40.179892734847726
347, 36.97955997253894
348, 23.36202912398994
349, 12.88781653521437
350, 10.258034894173306
351, 18.442167320819408
352, 38.07520075765342
353, 60.24282652293141
354, 74.85223875337806
355, 82.12218235195996
356, 82.60034271859467
357, 78.54428591906435
358, 81.24145143801115
359, 91.59891243421907
360, 101.05272326095428
361, 106.92174437540871
362, 105.19464287671917
363, 93.35114210872052
364, 76.05876696915584
365, 59.707301407644536
366, 45.161994396953105
367, 34.73348850242928
368, 28.20971390806062
369, 23.542449670262613
370, 20.25755702194192
371, 16.162526302104197
372, 10.549334411937252
373, 9.830985452933419
374, 17.62669521518501
375, 26.35008762558209
376, 26.291519832448557
377, 19.81739026307514
378, 14.105968819469126
379, 9.465706887473061
380, 4.962438513670804
381, 0.5164073130563338
382, -2.606637734463675
383, -4.311626274661194
384, -5.8515832223838515
385, -8.114050967259573
386, -9.295523283582042
387, -6.644640067943328
388, -0.653814860170769
389, 7.1244205985076405
390, 15.567454913294569
391, 18.819098251562536
392, 16.03986080754885
393, 7.946364086084941
394, -5.031072809685156
395, -10.241747277789273
396, -0.36763155079279386
397, 14.513941686832368
398, 21.03916306859901
399, 20.098799710050116
400, 13.84650793875926
401, 3.9447276583400708
402, -2.158600704613036
403, -3.728369615565498
404, 3.8961937794533696
405, 22.312723882850605
406, 41.37005218231343
407, 53.15380202767483
408, 62.9829012999362
409, 75.69921085325132
410, 90.94375813919987
411, 108.07601054954739
412, 126.00137227798496
413, 141.14365282433937
414, 153.13606664332474
415, 161.43631114755453
416, 166.46749224154019
417, 176.20438737709947
418, 193.25072895039784
419, 209.7919987572077
420, 220.9694796270569
421, 227.74451752909135
422, 231.27284183230677
423, 231.45210157458723
424, 228.04961436921212
425, 222.18984232684807
426, 218.44480260581258
427, 216.51252028187628
428, 210.1665446283232
429, 198.15977984467509
430, 182.37172236000924
431, 163.56730874737286
432, 145.59862106858827
433, 131.17240725907823
434, 117.18344685781176
435, 99.50485691420772
436, 78.72655097880534
437, 56.29738465197215
438, 33.41757735842339
439, 14.889114581404101
440, 3.081029827769271
441, -0.49241097586855176
442, 4.138607156210128
443, 12.298563403383923
444, 22.765670922165555
445, 29.704236147126267
446, 29.993848668007104
447, 29.8169586981021
448, 36.88437162297441
449, 48.9539285045671
450, 61.07768119494949
451, 74.48503743976744
452, 94.45451014347327
453, 118.02536954714833
454, 121.47072096573447
455, 101.41814471724729
456, 74.22248477829453
457, 45.38500168600285
458, 19.243762160190727
459, -1.7669309232060186
460, -11.078134538070117
461, -2.9984381086496796
462, 12.346438599594421
463, 16.363684710578582
464, 12.997181838407869
465, 14.593529207015308
466, 19.520803190618608
467, 15.92752390234864
468, 3.9198849014887855
469, -0.5697893102424132
470, 5.092900703068608
471, 7.058299031952629
472, -0.12569547888551824
473, -3.497570682333844
474, 5.211372255867445
475, 14.01400431610682
476, 8.75241328118318
477, -3.456951444642982
478, -9.277257922234185
479, -9.058040775193604
480, -3.084339284354428
