a,b
320, -20.96020439784843
321, -12.33555068323858
322, -4.0093897764490976
323, 1.2944563827986713
324, 5.733118285985256
325, 12.60539038112529
326, 19.301650517312737
327, 17.76871732289419
328, 8.214855964860362
329, 1.2128750437850613
330, -1.3252523561404814
331, 7.782432703040286
332, 33.52907977681298
333, 63.62242693650205
334, 83.49313777746556
335, 91.17988575197705
336, 81.41335339416037
337, 57.04392199387348
338, 37.61486032611265
339, 26.25129558608569
340, 21.074753732152203
341, 19.851201153899638
342, 23.130753333352004
343, 31.794401868567547
344, 41.37024253605432
345, 47.86256651532494
346, 52.035809302778034
347, 57.22731574878071
348, 62.46722454061455
349, 55.51053701808087
350, 33.6976734544005
351, 10.598939737624278
352, -5.7319840757436396
353, -10.104401274563315
354, 4.772552114059181
355, 31.183808136252992
356, 46.54837425253663
357, 49.86139775620359
358, 40.918417802236945
359, 20.866798062805174
360, 4.9422034810631885
361, -1.7092607661434158
362, -1.8647612754448346
363, 3.1336828593230166
364, 7.577245778589713
365, 2.652339917522113
366, -6.822239906802679
367, -8.935464053846772
368, -4.070156195551135
369, 2.7849284822150366
370, 11.326562245332752
371, 19.762863844111052
372, 27.51559435780564
373, 27.48373431989694
374, 14.772931202362997
375, -1.202390647530592
376, -6.718307632053438
377, -6.129880940822659
378, -10.86677911903189
379, -19.469567909554826
380, -16.628128717647996
381, -0.012976384154171683
382, 21.466623442685886
383, 44.088751399157445
384, 59.26082005952594
385, 61.16484806320932
386, 50.26124967141095
387, 27.200459172925548
388, -1.0851878729981763
389, -15.599118428460315
390, -17.86050934220475
391, -14.534009714165222
392, -6.96790574584611
393, -3.671247550577391
394, -7.063121209531346
395, -8.989333239331245
396, -4.577071748516573
397, 3.543391829126449
398, 12.467443669461318
399, 18.4694897593954
400, 13.681301405579688
401, 0.8429872920532944
402, -6.2260598424636555
403, -6.484568942015358
404, 0.9346136551775999
405, 16.503950899853407
406, 24.75783243544629
407, 18.418891338948924
408, 7.055827808898357
409, 0.08502427032999549
410, -1.484046634299375
411, 5.237110337644481
412, 19.481136695011628
413, 37.71339108871689
414, 55.456849311498445
415, 58.95655855154746
416, 46.98335847782164
417, 38.34956126455654
418, 43.2008131204866
419, 56.11861274730654
420, 69.11117964255754
421, 81.16053579800518
422, 91.04286885174133
423, 100.16603447688703
424, 111.66303667510147
425, 123.51735969935817
426, 127.12912078084446
427, 122.73845336626164
428, 119.45407443050044
429, 118.38011669636307
430, 102.29884992412099
431, 64.67044699957023
432, 32.78178999811007
433, 29.089722514644563
434, 35.20472932014491
435, 24.2694864577943
436, 4.755624064183394
437, -2.4641348757950254
438, -0.3862076269588215
439, -2.063541723612616
440, -7.842037525584601
441, -7.715813805669313
442, 0.06932056191908487
443, 4.852546301806797
444, 2.7449066192757527
445, 1.9809518595311602
446, 8.212667541434712
447, 18.20741276674471
448, 26.33471193204514
449, 31.48535825453837
450, 31.267551452840053
451, 25.994435153594168
452, 17.159955337670908
453, 6.671764083682319
454, 7.274917466825173
455, 19.754341679442405
456, 20.49245774130941
457, 2.402616965566267
458, -9.054722295352803
459, -0.8759505371399428
460, 12.391472191057801
461, 15.713797284736756
462, 12.589669040055014
463, 9.056370658112428
464, 3.394729601203835
465, -9.326365426623852
466, -25.397847455578813
467, -20.294314802049485
468, 6.693318844325404
469, 27.920325120219786
470, 35.59699313681449
471, 33.68984804853062
472, 23.86239249769642
473, 13.211860890181924
474, 6.446852570557894
475, 2.1176905172860643
476, -2.6119833518050655
477, -7.568839503285744
478, -12.00344973583833
479, -15.501090466091227
480, -15.830582322055307
481, -12.290187237549617
482, -1.6792665855818996
483, 15.66942097919491
484, 23.073195196431698
485, 17.186577038359246
486, 14.22422740892307
487, 21.937231498629444
488, 30.39613586815358
489, 34.192541368339334
490, 33.15574454230136
491, 27.104845165157712
492, 20.02550580040497
493, 18.833759779799948
494, 20.342762923110968
495, 15.483931990564997
496, 5.051835208688317
497, -4.725398801343545
498, -13.86327428527602
499, -21.113944612783598
500, -26.22972360670792
501, -22.224472841273382
502, -6.723410555618102
503, 6.899712128860301
504, 12.61050107230949
505, 12.594199274231869
506, 8.105195205365817
507, 11.685944965456656
508, 40.1106772443045
509, 82.67313044180719
510, 108.58635169166337
511, 122.37165907388317
512, 139.73969297286567
513, 159.59514446739286
514, 171.93946058012625
515, 177.55036968587137
516, 191.7759520118707
517, 215.77430195650868
518, 222.19994097036306
519, 203.0510781760686
520, 179.2632429350797
521, 160.80211618902194
522, 148.11570711553668
523, 141.52573712815774
524, 134.37013596548422
525, 119.17476462856393
526, 98.19860946305289
527, 75.30789826788441
528, 52.36131701539307
529, 39.121361935700406
530, 33.596981069209505
531, 31.927010111147865
532, 29.418874891024643
533, 20.316876313813736
534, 5.2242457637639745
535, -1.72846148354256
536, 1.3761521298929438
537, 4.44222170969806
538, 4.143128993380742
539, 1.0990168933740279
540, -4.622957362405032
541, -6.03310533694912
542, 2.3127283734675075
543, 13.140287692721358
544, 17.229225870691153
545, 15.230744509247415
546, 8.212832152759802
547, -1.2567661490093087
548, -10.110120237560295
549, -15.18483522130282
550, -4.205756944624227
551, 20.670799820362845
552, 39.74838358361558
553, 50.59737042672532
554, 54.30355797206903
555, 51.076816209197204
556, 40.91881589323293
557, 24.254068083053426
558, 9.411214540918081
559, 0.5347819174448887
560, -4.301667219963747
561, -6.13301727975977
562, -3.575605026620906
563, 4.805502919709397
564, 13.17188861935665
565, 13.842054975132669
566, 7.496820180912437
567, -4.82552494956326
568, -16.958320453802116
569, -16.272106947522843
570, -5.106250594885751
571, 9.60770922096981
572, 24.049482374365653
573, 23.38113030936256
574, 8.910738707991186
575, -4.490920222347086
576, -13.80483883166562
577, -10.280666117224428
578, 6.466725901293103
579, 15.482191075613628
580, 10.318255273082286
581, 2.258681287001309
582, -3.939369181388429
583, 0.6697134086934966
584, 21.149271043087538
585, 37.50169899292723
586, 36.447324027338254
587, 24.78500604729379
588, 8.616345819610615
589, -1.3548748394659924
590, 5.898186062664536
591, 23.057068304329732
592, 36.444276987630474
593, 42.801278986949
594, 35.622279253839224
595, 20.077466086797358
596, 10.884144983308033
597, 10.025514246037346
598, 17.611226581374467
599, 28.36237962040559
600, 22.498930709324668
601, 2.1343273407110246
602, -4.6407485822956005
603, 4.2690529301935385
604, 13.813053401634534
605, 20.19320808685916
606, 25.30879949433529
607, 29.222941422402073
608, 23.749803235707077
609, 6.616668543537344
610, -2.4772153920648634
611, 3.8115259150608836
612, 5.140564133795124
613, -10.161492673513749
614, -21.968778095410016
615, -15.943082563077041
616, 0.18360603335440828
617, 20.440647986820295
618, 35.66251935300352
619, 35.211403478419925
620, 22.29495998414768
621, 1.6129729132871944
622, -15.280040734455724
623, -9.61731063800562
624, 11.826200310249078
625, 34.07717779493396
626, 48.01856355915152
627, 33.99079704193446
628, 2.959364570670914
629, -5.456630937708724
630, 6.0082014805557264
631, 18.911936276084816
632, 28.95131239278453
633, 27.984895283602782
634, 16.356703666154317
635, 2.516681968978446
636, -9.88184058798197
637, -7.288237193652094
638, 11.097298841461452
639, 24.37801784578278
640, 26.1434890426699
641, 19.270907404643367
642, 5.622614181034805
643, 1.8244472474707436
644, 12.487794046347517
645, 27.419404460435544
646, 40.64108723270601
647, 46.467352726281206
648, 42.3183794609713
649, 33.136738527817215
650, 21.709513243384208
651, 13.743278611455025
652, 14.251642928318688
653, 19.69524487230592
654, 25.962352092548826
655, 27.45572510477905
656, 19.301416095787317
657, 5.975349376767554
658, -7.364074363903455
659, -18.05005847247321
660, -22.41340264849532
661, -19.3053472647498
662, -6.261700985789503
663, 11.273255317087205
664, 23.416054179021558
665, 27.082242116744965
666, 17.06183464343212
667, 2.2290918713479186
668, 0.5532695451065592
669, 9.10682597784853
670, 21.574286445033067
671, 31.117835367991574
672, 23.758145403359777
673, 5.575288137974894
674, -4.449770232700757
675, -5.2746602579018145
676, 6.028525111492854
677, 25.98215891581549
678, 37.89564946172777
679, 39.4922560170553
680, 27.155870048295583
681, 7.376628845921914
682, 8.392306469368123
683, 28.11467967498902
684, 43.29057893597292
685, 49.48939650991451
686, 38.139244496735955
687, 12.529211509462584
688, -2.9654362903156652
689, -7.0366584357389
690, -2.843234030136955
691, 8.512205323528178
692, 21.45644705070208
693, 32.743609160644155
694, 34.079208186240976
695, 26.15234981235426
696, 24.87195959321889
697, 31.11799639709625
698, 27.487493440955404
699, 12.20768580184631
700, 2.0216815392623175
701, -1.176504334434867
702, -2.4431065798380587
703, -2.6098120811575427
704, 2.08854760811937
705, 11.575720822626863
706, 11.02701993217488
707, 0.46504402709342685
708, 6.653076614898055
709, 35.03072819548743
710, 56.64793003444083
711, 63.90031372512385
712, 58.807453613221696
713, 42.20298508883934
714, 17.194816773525417
715, -11.641048886609497
716, -23.22388181214137
717, -13.438481474487162
718, -4.346676385914179
719, -1.3970848568014844
720, 3.293623172979096
721, 12.746577102959236
722, 30.94913186849044
723, 56.17036134760019
724, 70.13635693648848
725, 67.67002295971815
726, 55.06582412064199
727, 35.01296084209025
728, 17.17518072931034
729, 6.250790044186033
730, 1.125306955203996
731, 0.6128335308767419
732, -3.775714613559103
733, -13.64969492878572
734, -12.890501900735217
735, 1.928997417069695
736, 11.346911065874338
737, 9.343510195132694
738, -0.6981500839747241
